,NC,NN,MC,MN,V,D1C,D1N,D2C,D2N,D3C,D3N,D4C,D4N
1458,1,Brasil,2,%,0.5,1,Brasil,202203,3º trimestre 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1459,1,Brasil,1572,Mil pessoas,39145,1,Brasil,202203,3º trimestre 2022,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1460,1,Brasil,2,%,0.6,1,Brasil,202203,3º trimestre 2022,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1461,1,Brasil,2,%,100.0,1,Brasil,202203,3º trimestre 2022,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1462,1,Brasil,2,%,-,1,Brasil,202203,3º trimestre 2022,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1463,1,Brasil,1572,Mil pessoas,173844,1,Brasil,202204,4º trimestre 2022,1641,Pessoas de 14 anos ou mais de idade,6794,Total
1464,1,Brasil,2,%,0.0,1,Brasil,202204,4º trimestre 2022,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
1465,1,Brasil,2,%,100.0,1,Brasil,202204,4º trimestre 2022,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1466,1,Brasil,2,%,-,1,Brasil,202204,4º trimestre 2022,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1467,1,Brasil,1572,Mil pessoas,107942,1,Brasil,202204,4º trimestre 2022,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1468,1,Brasil,2,%,0.2,1,Brasil,202204,4º trimestre 2022,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1469,1,Brasil,2,%,100.0,1,Brasil,202204,4º trimestre 2022,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1470,1,Brasil,2,%,-,1,Brasil,202204,4º trimestre 2022,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1471,1,Brasil,1572,Mil pessoas,99370,1,Brasil,202204,4º trimestre 2022,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1472,1,Brasil,2,%,0.2,1,Brasil,202204,4º trimestre 2022,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1473,1,Brasil,2,%,100.0,1,Brasil,202204,4º trimestre 2022,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1474,1,Brasil,2,%,-,1,Brasil,202204,4º trimestre 2022,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1475,1,Brasil,1572,Mil pessoas,8572,1,Brasil,202204,4º trimestre 2022,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1476,1,Brasil,2,%,1.2,1,Brasil,202204,4º trimestre 2022,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1477,1,Brasil,2,%,100.0,1,Brasil,202204,4º trimestre 2022,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1478,1,Brasil,2,%,-,1,Brasil,202204,4º trimestre 2022,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1479,1,Brasil,1572,Mil pessoas,65903,1,Brasil,202204,4º trimestre 2022,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1480,1,Brasil,2,%,0.3,1,Brasil,202204,4º trimestre 2022,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1481,1,Brasil,2,%,100.0,1,Brasil,202204,4º trimestre 2022,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1482,1,Brasil,2,%,-,1,Brasil,202204,4º trimestre 2022,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1483,1,Brasil,2,%,62.1,1,Brasil,202204,4º trimestre 2022,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1484,1,Brasil,2,%,0.2,1,Brasil,202204,4º trimestre 2022,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1485,1,Brasil,2,%,57.2,1,Brasil,202204,4º trimestre 2022,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1486,1,Brasil,2,%,0.2,1,Brasil,202204,4º trimestre 2022,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1487,1,Brasil,2,%,4.9,1,Brasil,202204,4º trimestre 2022,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1488,1,Brasil,2,%,1.2,1,Brasil,202204,4º trimestre 2022,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1489,1,Brasil,2,%,7.9,1,Brasil,202204,4º trimestre 2022,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1490,1,Brasil,2,%,1.2,1,Brasil,202204,4º trimestre 2022,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1491,1,Brasil,2,%,38.8,1,Brasil,202204,4º trimestre 2022,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1492,1,Brasil,2,%,0.5,1,Brasil,202204,4º trimestre 2022,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1493,1,Brasil,1572,Mil pessoas,38554,1,Brasil,202204,4º trimestre 2022,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1494,1,Brasil,2,%,0.5,1,Brasil,202204,4º trimestre 2022,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1495,1,Brasil,2,%,100.0,1,Brasil,202204,4º trimestre 2022,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1496,1,Brasil,2,%,-,1,Brasil,202204,4º trimestre 2022,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1497,1,Brasil,1572,Mil pessoas,174228,1,Brasil,202301,1º trimestre 2023,1641,Pessoas de 14 anos ou mais de idade,6794,Total
1498,1,Brasil,2,%,0.0,1,Brasil,202301,1º trimestre 2023,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
1499,1,Brasil,2,%,100.0,1,Brasil,202301,1º trimestre 2023,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1500,1,Brasil,2,%,-,1,Brasil,202301,1º trimestre 2023,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1501,1,Brasil,1572,Mil pessoas,107257,1,Brasil,202301,1º trimestre 2023,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1502,1,Brasil,2,%,0.2,1,Brasil,202301,1º trimestre 2023,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1503,1,Brasil,2,%,100.0,1,Brasil,202301,1º trimestre 2023,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1504,1,Brasil,2,%,-,1,Brasil,202301,1º trimestre 2023,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1505,1,Brasil,1572,Mil pessoas,97825,1,Brasil,202301,1º trimestre 2023,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1506,1,Brasil,2,%,0.2,1,Brasil,202301,1º trimestre 2023,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1507,1,Brasil,2,%,100.0,1,Brasil,202301,1º trimestre 2023,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1508,1,Brasil,2,%,-,1,Brasil,202301,1º trimestre 2023,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1509,1,Brasil,1572,Mil pessoas,9432,1,Brasil,202301,1º trimestre 2023,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1510,1,Brasil,2,%,1.2,1,Brasil,202301,1º trimestre 2023,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1511,1,Brasil,2,%,100.0,1,Brasil,202301,1º trimestre 2023,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1512,1,Brasil,2,%,-,1,Brasil,202301,1º trimestre 2023,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1513,1,Brasil,1572,Mil pessoas,66972,1,Brasil,202301,1º trimestre 2023,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1514,1,Brasil,2,%,0.3,1,Brasil,202301,1º trimestre 2023,4095,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1515,1,Brasil,2,%,100.0,1,Brasil,202301,1º trimestre 2023,4112,"Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1516,1,Brasil,2,%,-,1,Brasil,202301,1º trimestre 2023,4113,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
1517,1,Brasil,2,%,61.6,1,Brasil,202301,1º trimestre 2023,4096,"Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1518,1,Brasil,2,%,0.2,1,Brasil,202301,1º trimestre 2023,4100,"Coeficiente de variação - Taxa de participação na força de trabalho, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1519,1,Brasil,2,%,56.1,1,Brasil,202301,1º trimestre 2023,4097,"Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1520,1,Brasil,2,%,0.2,1,Brasil,202301,1º trimestre 2023,4101,"Coeficiente de variação - Nível da ocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1521,1,Brasil,2,%,5.4,1,Brasil,202301,1º trimestre 2023,4098,"Nível da desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1522,1,Brasil,2,%,1.2,1,Brasil,202301,1º trimestre 2023,4102,"Coeficiente de variação - Nível de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1523,1,Brasil,2,%,8.8,1,Brasil,202301,1º trimestre 2023,4099,"Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1524,1,Brasil,2,%,1.2,1,Brasil,202301,1º trimestre 2023,4103,"Coeficiente de variação - Taxa de desocupação, na semana de referência, das pessoas de 14 anos ou mais de idade",6794,Total
1525,1,Brasil,2,%,39.0,1,Brasil,202301,1º trimestre 2023,12466,Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1526,1,Brasil,2,%,0.5,1,Brasil,202301,1º trimestre 2023,12467,Coeficiente de variação - Taxa de informalidade das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1527,1,Brasil,1572,Mil pessoas,38118,1,Brasil,202301,1º trimestre 2023,4723,"Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1528,1,Brasil,2,%,0.5,1,Brasil,202301,1º trimestre 2023,4724,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1529,1,Brasil,2,%,100.0,1,Brasil,202301,1º trimestre 2023,4726,"Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1530,1,Brasil,2,%,-,1,Brasil,202301,1º trimestre 2023,4774,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas, em situação de informalidade, na semana de referência",6794,Total
1531,1,Brasil,1572,Mil pessoas,174607,1,Brasil,202302,2º trimestre 2023,1641,Pessoas de 14 anos ou mais de idade,6794,Total
1532,1,Brasil,2,%,0.0,1,Brasil,202302,2º trimestre 2023,4087,Coeficiente de variação - Pessoas de 14 anos ou mais de idade,6794,Total
1533,1,Brasil,2,%,100.0,1,Brasil,202302,2º trimestre 2023,4104,Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1534,1,Brasil,2,%,-,1,Brasil,202302,2º trimestre 2023,4105,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade,6794,Total
1535,1,Brasil,1572,Mil pessoas,107557,1,Brasil,202302,2º trimestre 2023,4088,"Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1536,1,Brasil,2,%,0.2,1,Brasil,202302,2º trimestre 2023,4089,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1537,1,Brasil,2,%,100.0,1,Brasil,202302,2º trimestre 2023,4106,"Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1538,1,Brasil,2,%,-,1,Brasil,202302,2º trimestre 2023,4107,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, na força de trabalho, na semana de referência",6794,Total
1539,1,Brasil,1572,Mil pessoas,98910,1,Brasil,202302,2º trimestre 2023,4090,Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1540,1,Brasil,2,%,0.2,1,Brasil,202302,2º trimestre 2023,4091,Coeficiente de variação - Pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1541,1,Brasil,2,%,100.0,1,Brasil,202302,2º trimestre 2023,4108,Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1542,1,Brasil,2,%,-,1,Brasil,202302,2º trimestre 2023,4109,Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade ocupadas na semana de referência,6794,Total
1543,1,Brasil,1572,Mil pessoas,8647,1,Brasil,202302,2º trimestre 2023,4092,"Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1544,1,Brasil,2,%,1.2,1,Brasil,202302,2º trimestre 2023,4093,"Coeficiente de variação - Pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1545,1,Brasil,2,%,100.0,1,Brasil,202302,2º trimestre 2023,4110,"Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1546,1,Brasil,2,%,-,1,Brasil,202302,2º trimestre 2023,4111,"Coeficiente de variação - Distribuição percentual das pessoas de 14 anos ou mais de idade, desocupadas na semana de referência",6794,Total
1547,1,Brasil,1572,Mil pessoas,67051,1,Brasil,202302,2º trimestre 2023,4094,"Pessoas de 14 anos ou mais de idade, fora da força de trabalho, na semana de referência",6794,Total
